,path,sentence
41485,wavs/record_healthcare_7000028_1978.wav,พึ่งสังเกตว่าตรงเท้ามีหนอง
41489,wavs/record_smarthome_7000050_1488.wav,เปิดน้ำให้หน่อย
41490,wavs/record_healthcare_7000020_2364.wav,ปวดข้อนิ้วมือข้างขวาเหมือนกระดูกหัก
41491,wavs/record_healthcare_7000018_977.wav,นอนตะแคงนานนานทำให้ปวดหู
41493,wavs/record_smarthome_7000043_2089.wav,เปิดเสียงฝนตกหน่อย
41494,wavs/record_smarthome_7000017_2071.wav,เปิดเพลงในห้องเก็บของ
41495,wavs/record_smarthome_7000053_2244.wav,เปิดไฟฉุกเฉินหากปริมาณแก๊สในห้องเกินมาตรฐาน
41496,wavs/record_healthcare_7000051_1927.wav,ปวดข้อมือเนื่องจากรดน้ำต้นไม้
41498,wavs/record_healthcare_7000026_499.wav,มีไฝขึ้นที่ข้างแขนกดแล้วเจ็บ
41499,wavs/record_smarthome_7000050_846.wav,ปิดไฟห้องอาหาร
41501,wavs/record_smarthome_7000044_675.wav,ปิดเพลงในห้องอาหาร
41502,wavs/record_smarthome_7000052_2187.wav,เปิดโทรทัศน์
41503,wavs/record_smarthome_7000022_480.wav,ปิดฝักบัวในห้องน้ำอีกสิบนาที
41504,wavs/record_healthcare_7000019_402.wav,ปวดหลังขยับตัวไม่ไหว
41505,wavs/record_healthcare_7000018_1998.wav,รู้สึกไม่พอใจคนรอบข้าง
41506,wavs/record_smarthome_7000021_1134.wav,อ่านหนังสือในคลังโปรด
41507,wavs/record_healthcare_7000027_1601.wav,หัวใจเต้นเร็วจนหายใจไม่ทัน
41510,wavs/record_smarthome_7000026_2561.wav,เพิ่มเสียงเพลงในเครื่องเล่นให้ดัง
41514,wavs/record_healthcare_7000018_2468.wav,เกิดอุบัติเหตุล้มตรงบันไดจนเดินไม่ไหว
41515,wavs/record_healthcare_7000038_584.wav,รู้สึกเพลียเหมือนพักผ่อนไม่เพียงพอ
41516,wavs/record_healthcare_7000018_2006.wav,ลูกสาวของลุงสอบมหาวิทยาลัยชื่อดังไม่ได้ลุงจึงรู้สึกเครียดแทนลูกสาว
41517,wavs/record_smarthome_7000028_227.wav,ปรับทีวีเป็นแบบถนอมสายตา
41519,wavs/record_healthcare_7000016_2333.wav,ช่วงนี้ท้องอืดบ่อยทำให้ไม่มีแรงกินอะไรเลย
41520,wavs/record_smarthome_7000022_1608.wav,เปิดพัดลมระบายอากาศในที่จอดรถ
41521,wavs/record_smarthome_7000023_499.wav,ปิดพัดลมสนามตอนเที่ยงคืน
41523,wavs/record_smarthome_7000043_1378.wav,เปิดทีวีห้องนั่งเล่น
41524,wavs/record_smarthome_7000017_1886.wav,เปิดเครื่องดูดอากาศในห้องครัวหน่อย
41525,wavs/record_smarthome_7000016_468.wav,ปิดประตูให้ด้วย
41526,wavs/record_healthcare_7000018_2421.wav,รู้สึกปวดแผลมากจากอุบัติเหตุ
41527,wavs/record_smarthome_7000050_2519.wav,เพิ่มความเย็นอีกห้าระดับ
41528,wavs/record_smarthome_7000017_1494.wav,เปิดประตูกระจกห้องนั่งเล่น
41529,wavs/record_smarthome_7000021_929.wav,ลดความสว่างของไฟลงห้าสิบเปอร์เซ็นต์
41530,wavs/record_healthcare_7000016_2492.wav,เสมหะเยอะหายใจติดขัด
41531,wavs/record_smarthome_7000037_254.wav,ปรับระดับฝักบัวให้สูงขึ้น
41532,wavs/record_smarthome_7000025_831.wav,ปิดไฟห้องนั่งเล่น
41534,wavs/record_healthcare_7000017_621.wav,วันนี้อากาศร้อนเหมือนมีตุ่มใสขึ้นตามตัว
41536,wavs/record_smarthome_7000032_1470.wav,เปิดน้ำเดี๋ยวนี้
41539,wavs/record_smarthome_7000023_1565.wav,เปิดฝักบัว
41540,wavs/record_smarthome_7000044_403.wav,ปิดน้ำที่จอดรถ
41541,wavs/record_smarthome_7000028_2418.wav,เปิดไฟห้องอาหารเวลาสิบห้านาฬิกา
41542,wavs/record_smarthome_7000019_1036.wav,หมุนกล้องวงจรปิดสามร้อยหกสิบองศา
41543,wavs/record_smarthome_7000041_1233.wav,เปลี่ยนเป็นเสียงฝนตกให้หน่อยนะ
41544,wavs/record_smarthome_7000044_1659.wav,เปิดพัดลมในห้องน้ำ
41545,wavs/record_healthcare_7000043_1204.wav,เป็นร้อนในบ่อย
41546,wavs/record_smarthome_7000040_820.wav,ปิดไฟหลักเปิดโคมไฟ
41547,wavs/record_healthcare_7000016_1523.wav,ปวดคอเหมือนคอเคล็ด
41550,wavs/record_smarthome_7000022_1459.wav,เปิดน้ำอุ่นในอ่างแช่
41551,wavs/record_smarthome_7000043_2054.wav,เปิดเพลงเต้นรำ
41552,wavs/record_healthcare_7000034_499.wav,มีไฝขึ้นที่ข้างแขนกดแล้วเจ็บ
41553,wavs/record_smarthome_7000052_1025.wav,วิธีทำขนมบัวลอย
41555,wavs/record_smarthome_7000037_2122.wav,เปิดแอร์ยี่สิบองศาเซลเซียส
41557,wavs/record_healthcare_7000018_1199.wav,เจ็บไหล่ปวดตอนยกแขน
41558,wavs/record_smarthome_7000044_1866.wav,เปิดเครื่องดูดควันเวลาทำอาหารทุกครั้ง
41559,wavs/record_healthcare_7000038_479.wav,มีเม็ดขึ้นตามข้อพับ
41560,wavs/record_healthcare_7000018_2395.wav,พอกินเยอะก็ท้องอืด
41561,wavs/record_healthcare_7000028_1231.wav,เสียงดังจนฟังแล้วปวดแก้วหู
41562,wavs/record_smarthome_7000053_684.wav,ปิดเสียงแจ้งเตือน
41564,wavs/record_smarthome_7000039_1335.wav,เปิดช่องลมแอร์ให้ส่าย
41565,wavs/record_healthcare_7000050_488.wav,มีเม็ดแข็งแข็งในจมูกเจ็บมาก
41566,wavs/record_smarthome_7000051_1833.wav,เปิดเครื่องกดยาสีฟันหน่อย
41567,wavs/record_smarthome_7000022_1622.wav,เปิดพัดลมห้องอาหาร
41568,wavs/record_smarthome_7000032_979.wav,ลดแสงไฟในโรงจอดรถหน่อย
41569,wavs/record_smarthome_7000038_90.wav,ช่วยเปิดน้ำในอีกห้านาที
41570,wavs/record_smarthome_7000040_1769.wav,เปิดวิทยุคลื่นเก้าสิบเจ็ด
41571,wavs/record_smarthome_7000028_2360.wav,เปิดไฟหนึ่งดวง
41573,wavs/record_healthcare_7000017_398.wav,ปวดตามหลังเวลานั่งนาน
41574,wavs/record_healthcare_7000017_2357.wav,ท้องแข็งมากเลยอึดอัดท้อง
41575,wavs/record_healthcare_7000032_799.wav,ไฝเม็ดนี้นับวันก็โตขึ้นทุกวัน
41576,wavs/record_smarthome_7000017_1481.wav,เปิดน้ำในอ่างอาบน้ำค่ะ
41577,wavs/record_smarthome_7000020_1354.wav,เปิดทีวี
41578,wavs/record_smarthome_7000044_1239.wav,เปลี่ยนเพลงให้หน่อยนะ
41579,wavs/record_smarthome_7000029_1765.wav,เปิดล็อกประตูห้องน้ำ
41581,wavs/record_smarthome_7000034_753.wav,ปิดไฟชั้นสอง
41583,wavs/record_smarthome_7000035_1829.wav,เปิดหุ่นยนต์ดูดฝุ่นในห้องอาหาร
41585,wavs/record_healthcare_7000021_1085.wav,พอกินข้าวรู้สึกแสบปาก
41587,wavs/record_smarthome_7000040_2563.wav,เพิ่มเสียงโทรทัศน์
41590,wavs/record_smarthome_7000037_1025.wav,วิธีทำขนมบัวลอย
41591,wavs/record_smarthome_7000050_2353.wav,เปิดไฟสีส้มหน่อย
41592,wavs/record_healthcare_7000050_2071.wav,เดินสะดุดขาเก้าอี้ทำให้เจ็บเท้า
41593,wavs/record_healthcare_7000051_2104.wav,เล็บดูสุขภาพไม่ดี
41595,wavs/record_healthcare_7000020_675.wav,เจ็บบีบที่หน้าอก
41598,wavs/record_smarthome_7000043_1121.wav,อุ่นอาหารสามสิบวินาที
41599,wavs/record_healthcare_7000033_1496.wav,นอนหมอนสูงเกินไปทำให้ปวดคอ
41602,wavs/record_smarthome_7000016_66.wav,ช่วยกรองอากาศในห้องให้หน่อย
41603,wavs/record_smarthome_7000020_741.wav,ปิดโหมดละลายน้ำแข็งตู้เย็นในห้องครัวทันที
41604,wavs/record_smarthome_7000036_2311.wav,เปิดไฟที่จอดรถให้หน่อย
41605,wavs/record_healthcare_7000042_2136.wav,กินน้ำเย็นแล้วปวดหัว
41607,wavs/record_smarthome_7000033_2045.wav,เปิดเพลงสวัสดีปีใหม่
